,Date,market,rf,SMB,HML,Open,High,Low,Close,Adj Close,Volume,return,Daily_Return,mkt-rf,ER,abnormal_returns,const,(mkt-rf),(SMB),(HML),t-1~t CAR,t-2~t CAR,t-3~t CAR,t-3~t+1 CAR,t-3~t+2 CAR,t-3~t+3 CAR,t~t+1 CAR,t~t+2 CAR,t~t+3 CAR
0,2019-07-24,-0.0010504911956241,0.00675,-0.0223547606062919,0.071122265271362,35.400001525878906,35.5,34.95000076293945,35.150001525878906,27.33302879333496,522861,-0.0070621465882491,-0.0070621443481434,-0.0078004911956241,0.0093445376987854,0.0164066820469288,,,,,,,,,,,0.0184797298754254,0.0314924439313948,0.0533575739604104
1,2019-07-25,0.0005166893518236,0.00674,0.1424325255229027,0.0515778478745566,33.5,33.650001525878906,33.150001525878906,33.5,27.621612548828125,135568,-0.0469417198933577,0.0105580599089527,-0.0062233106481764,0.0126311077374493,0.0020730478284966,-0.0057189655820208,0.1192211009204784,0.0288237699259075,0.0104217117550975,0.0184797298754254,,,,,,0.015085761884466,0.0369508919134815,0.0573414011954026
2,2019-07-26,-0.0045176706470294,0.0069,0.1441943646526901,-0.196937008768804,33.599998474121094,33.599998474121094,33.25,33.349998474121094,27.49793243408203,60324,-0.0044776574889225,-0.0044776572883808,-0.0114176706470294,0.0085350567675885,0.0130127140559694,-0.0056770057861798,0.122717647083187,0.0287087859743354,0.0103669791078843,0.015085761884466,0.0314924439313948,,,,,0.0348778440849849,0.055268353366906,0.0767082829827164
3,2019-07-29,-0.0005738166734628,0.00695,-0.0351153715849261,0.0094775805806401,33.349998474121094,33.349998474121094,33.0,33.0,27.2093505859375,96000,-0.0104947073503672,-0.0104946744209339,-0.0075238166734627,0.0113704556080816,0.0218651300290156,-0.0057584890222777,0.1200773769581358,0.0290952828540263,0.0104122410913096,0.034877844084984996,0.036950891913481596,0.0533575739604104,0.07374808324233151,0.09518801285814181,0.11544286164508141,0.0422556393109367,0.0636955689267469,0.0839504177136866
4,2019-07-30,-0.0050368763292828,0.00695,-0.104760780543247,-0.1321294022059579,33.150001525878906,33.25,32.599998474121094,32.599998474121094,26.87953758239746,68100,-0.0121212583599668,-0.0121213111095159,-0.0119868763292828,0.0082691981724051,0.0203905092819211,-0.0057912819268919,0.1203069371538491,0.0292996379999182,0.0105058033693686,0.0422556393109367,0.055268353366906095,0.057341401195402694,0.078781330811213,0.0990361795981526,0.1167321347304259,0.0418304388977314,0.062085287684671,0.0797812428169443
5,2019-07-31,-0.0006546842881721,0.0069,0.0335917842069464,-0.0224816261318719,32.599998474121094,32.599998474121094,32.099998474121094,32.099998474121094,26.46727561950684,108341,-0.0153374240307684,-0.0153373904453102,-0.0075546842881721,0.0061025391705,0.0214399296158103,-0.0057999737094786,0.1160624928971603,0.0293278984519572,0.0107329849175129,0.0418304388977314,0.06369556892674699,0.0767082829827164,0.096963131769656,0.1146590869019293,0.141195863656981,0.0416947784027499,0.0593907335350231,0.0859275102900749
6,2019-08-01,-0.0085052836262937,0.0069999999999999,0.0483849726067363,-0.1301681201697755,32.0,32.349998474121094,31.600000381469727,31.700000762939453,26.137466430664062,106096,-0.0124609884796137,-0.0124610176575824,-0.0155052836262936,0.0077938311293572,0.0202548487869396,-0.0056619579980922,0.1273068334425071,0.0287149792661556,0.010200702393772,0.0416947784027499,0.062085287684671,0.0839504177136866,0.1016463728459599,0.1281831496010116,0.1556801921191721,0.0379508039192129,0.0644875806742646,0.0919846231924251
7,2019-08-02,-0.0170251786463065,0.0069999999999999,-0.0457561666734706,-0.307136606683719,31.5,31.5,31.200000762939453,31.5,25.972562789916992,59000,-0.0063091721806289,-0.0063090904845164,-0.0240251786463065,0.0113868646477568,0.0176959551322733,-0.0056265888447793,0.1289427295432791,0.0290243814332474,0.0101591814301678,0.0379508039192129,0.059390733535023194,0.0797812428169443,0.106318019571996,0.1338150620901565,0.1465639101932913,0.044232731887325,0.0717297744054855,0.0844786225086203
8,2019-08-05,-0.0119091293944567,0.0068,0.1112275894811173,-0.2999311623289139,31.549999237060547,31.549999237060547,31.0,31.0,25.560300827026367,102041,-0.0158730158730158,-0.01587297973732,-0.0187091293944567,0.0106637970177316,0.0265367767550517,-0.0056266311097847,0.1298925884451428,0.0290970003836527,0.0101632479658271,0.044232731887325,0.0644875806742646,0.0859275102900749,0.1134245528082354,0.1261734009113702,0.12006796214943519,0.0540338192732122,0.066782667376347,0.060677228614412
9,2019-08-06,-0.0027495949809492,0.0069,-0.1088388500305653,0.1124235625082555,30.75,30.75,29.0,30.299999237060547,24.983131408691406,363100,-0.0225806697722404,-0.0225806973963579,-0.0096495949809492,0.0049163451218026,0.0274970425181605,-0.0056377475879186,0.131795697241747,0.0290993172037746,0.0099649843844271,0.0540338192732122,0.0717297744054855,0.0919846231924251,0.1047334712955599,0.0986280325336249,0.0773288116388554,0.0402458906212953,0.0341404518593603,0.0128412309645908
